net_a,net_b,panels_a,panels_b,cm_f,cm_pf,assemble_ms,solve_ms
/OUTA6,/OUTA8,1,1,5.01706e-16,0.000501706,0.0066,0.0008
/OUTA6,/OUTA9,1,1,7.09691e-16,0.000709691,0.0067,0.0007
/OUTA6,/P0.00{slash}XL1,1,10,8.63153e-15,0.00863153,0.0046,0.0024
/OUTA6,/P0.01{slash}XL2,1,3,9.53072e-16,0.000953072,0.0039,0.0014
/OUTA6,/P0.02{slash}AIN0,1,1,1.46181e-16,0.000146181,0.0038,0.0005
/OUTA6,/P0.03{slash}AIN1,1,1,1.46744e-16,0.000146744,0.0037,0.0005
/OUTA6,/P0.04,1,11,4.08101e-15,0.00408101,0.0053,0.0035
/OUTA6,/P0.05,1,7,4.53032e-16,0.000453032,0.0037,0.0018
/OUTA6,/P0.06,1,1,3.18783e-16,0.000318783,0.0042,0.0006
/OUTA6,/P0.07,1,11,9.14291e-15,0.00914291,0.006,0.0041
/OUTA6,/P0.08,1,1,1.57956e-16,0.000157956,0.0234,0.0007
/OUTA6,/P0.09{slash}NFC1,1,1,1.46246e-16,0.000146246,0.0088,0.0009
/OUTA6,/P0.10{slash}NFC2,1,1,1.45375e-16,0.000145375,0.0034,0.0006
/OUTA6,/P0.11,1,1,1.58728e-16,0.000158728,0.0038,0.0005
/OUTA6,/P0.12,1,1,1.60156e-16,0.000160156,0.0043,0.0007
/OUTA6,/P0.14,1,1,1.59329e-16,0.000159329,0.0038,0.0006
/OUTA6,/P0.16,1,1,1.58403e-16,0.000158403,0.0047,0.0006
/OUTA6,/P0.19,1,1,1.56565e-16,0.000156565,0.0044,0.0008
/OUTA6,/P0.20,1,1,1.57105e-16,0.000157105,0.0063,0.0011
/OUTA6,/P0.21,1,1,1.55652e-16,0.000155652,0.0033,0.0006
/OUTA6,/P0.22,1,1,1.56177e-16,0.000156177,0.0058,0.0011
/OUTA6,/P0.23,1,1,1.54744e-16,0.000154744,0.0062,0.0007
/OUTA6,/P0.24,1,1,1.55254e-16,0.000155254,0.0041,0.0005
/OUTA6,/P0.25,1,1,1.5384e-16,0.00015384,0.0039,0.0006
/OUTA6,/P0.26,1,10,3.93839e-15,0.00393839,0.0031,0.0029
/OUTA6,/P0.27,1,10,2.96071e-15,0.00296071,0.0032,0.002
/OUTA6,/P0.28{slash}AIN4,1,1,1.47488e-16,0.000147488,0.0034,0.0005
/OUTA6,/P0.29{slash}AIN5,1,1,1.46912e-16,0.000146912,0.0061,0.0007
/OUTA6,/P0.30{slash}AIN6,1,1,1.48234e-16,0.000148234,0.0046,0.0005
/OUTA6,/P0.31{slash}AIN7,1,1,1.47644e-16,0.000147644,0.0036,0.0005
/OUTA6,/P1.00,1,1,1.54336e-16,0.000154336,0.0069,0.0007
/OUTA6,/P1.01,1,1,1.5111e-16,0.00015111,0.0044,0.0011
/OUTA6,/P1.02,1,18,9.59852e-15,0.00959852,0.0043,0.0106
/OUTA6,/P1.05,1,1,1.49288e-16,0.000149288,0.0059,0.0007
/OUTA6,/P1.06,1,1,1.48007e-16,0.000148007,0.0036,0.0006
/OUTA6,/P1.08,1,7,5.64613e-16,0.000564613,0.0049,0.0021
/OUTA6,/P1.09,1,1,4.19621e-16,0.000419621,0.0059,0.0008
/OUTA6,/P1.10,1,1,1.43272e-16,0.000143272,0.0038,0.0005
/OUTA6,/P1.11,1,1,1.44521e-16,0.000144521,0.0039,0.0006
/OUTA6,/P1.12,1,1,1.4526e-16,0.00014526,0.0052,0.0008
/OUTA6,/P1.13,1,1,1.44723e-16,0.000144723,0.0046,0.0005
/OUTA6,/P1.14,1,1,1.46001e-16,0.000146001,0.0037,0.0008
/OUTA6,/P1.15,1,1,1.45451e-16,0.000145451,0.0043,0.0007
/OUTA6,/RF,1,6,9.80444e-16,0.000980444,0.0038,0.0015
/OUTA6,/S0,1,10,7.24563e-15,0.00724563,0.0033,0.0022
/OUTA6,/S1,1,13,1.03739e-14,0.0103739,0.0064,0.0038
/OUTA6,/S2,1,10,9.63214e-15,0.00963214,0.0041,0.0026
/OUTA6,/S3,1,11,2.94752e-15,0.00294752,0.0054,0.0027
/OUTA6,/SGND,1,42,3.2641e-14,0.032641,0.0213,0.0277
/OUTA6,/SGND_ADC,1,4,2.9783e-15,0.0029783,0.0038,0.0013
/OUTA6,/SGND_BUF,1,5,3.47881e-15,0.00347881,0.0044,0.0018
/OUTA6,/SGND_O,1,8,9.46983e-15,0.00946983,0.0043,0.0023
/OUTA6,/SIG1,1,15,6.03808e-15,0.00603808,0.005,0.0045
/OUTA6,/SIG10,1,15,9.15488e-15,0.00915488,0.0035,0.0035
/OUTA6,/SIG11,1,15,6.4414e-15,0.0064414,0.0065,0.0031
/OUTA6,/SIG12,1,15,4.00881e-15,0.00400881,0.0057,0.004
/OUTA6,/SIG13,1,15,3.95713e-15,0.00395713,0.0044,0.0035
/OUTA6,/SIG14,1,15,4.46984e-15,0.00446984,0.004,0.003
/OUTA6,/SIG15,1,15,4.00923e-15,0.00400923,0.0043,0.0033
/OUTA6,/SIG16,1,15,3.15686e-15,0.00315686,0.0091,0.003
/OUTA6,/SIG2,1,15,8.5699e-15,0.0085699,0.0041,0.0031
/OUTA6,/SIG3,1,15,6.22841e-15,0.00622841,0.0035,0.003
/OUTA6,/SIG4,1,15,3.95568e-15,0.00395568,0.0049,0.0028
/OUTA6,/SIG5,1,15,8.57423e-15,0.00857423,0.0056,0.0038
/OUTA6,/SIG6,1,15,-5.23133e-14,-0.0523133,0.0032,0.0029
/OUTA6,/SIG7,1,15,9.14763e-15,0.00914763,0.0038,0.0029
/OUTA6,/SIG8,1,15,4.46859e-15,0.00446859,0.0039,0.003
/OUTA6,/SIG9,1,15,6.23149e-15,0.00623149,0.0039,0.0029
/OUTA6,/SWDCLK,1,1,4.65651e-16,0.000465651,0.0035,0.0007
/OUTA6,/SWDCLK_IN,1,4,1.50614e-15,0.00150614,0.0035,0.0012
/OUTA6,/SWDIO,1,1,4.62867e-16,0.000462867,0.0059,0.0008
/OUTA6,/SWDIO_IN,1,7,2.13391e-15,0.00213391,0.004,0.0017
/OUTA6,/TP1,1,1,5.19581e-16,0.000519581,0.0047,0.0009
/OUTA6,/TP2,1,7,1.65185e-15,0.00165185,0.005,0.0018
/OUTA6,/TP3,1,2,7.75443e-16,0.000775443,0.0066,0.0011
/OUTA6,/USB_DN,1,12,4.55964e-15,0.00455964,0.0038,0.0031
/OUTA6,/USB_DP,1,12,4.76648e-15,0.00476648,0.0047,0.0028
/OUTA6,/VBAT,1,25,3.35432e-15,0.00335432,0.004,0.0127
/OUTA6,/VBUS,1,21,4.06502e-15,0.00406502,0.0059,0.01
/OUTA6,/VREF,1,4,1.51101e-15,0.00151101,0.0056,0.0016
/OUTA6,/Vin,1,12,2.17341e-15,0.00217341,0.0046,0.0035
/OUTA6,/Vin_B,1,10,4.53509e-15,0.00453509,0.0099,0.0029
/OUTA6,/Vout_1V8,1,135,3.50653e-14,0.0350653,0.1146,0.6331
/OUTA6,/Vout_3V3,1,1590,8.70453e-14,0.0870453,9.0081,86.553
/OUTA6,/XC1,1,11,7.97644e-15,0.00797644,0.8787,0.0109
/OUTA6,/XC2,1,11,7.18926e-15,0.00718926,0.0043,0.0027
/OUTA6,/nRESET,1,8,7.52755e-16,0.000752755,0.0054,0.0034
/OUTA6,/nRESET_IN,1,22,2.43764e-15,0.00243764,0.0048,0.0121
/OUTA6,/out_5V,1,10,4.53815e-15,0.00453815,0.0048,0.0026
/OUTA6,GND,1,6014,7.85199e-13,0.785199,40.1826,1821.51
/OUTA6,MUX_OUT,1,8,2.77561e-15,0.00277561,0.7765,0.0121
/OUTA6,N/C,1,10,2.86836e-15,0.00286836,0.0059,0.0081
/OUTA6,Net-(C44-Pad1),1,10,1.36873e-15,0.00136873,0.0058,0.0039
/OUTA6,Net-(C8102-Pad1),1,1,1.32975e-15,0.00132975,0.005,0.0012
/OUTA6,Net-(C8112-Pad1),1,1,6.61508e-16,0.000661508,0.0085,0.003
/OUTA6,Net-(C812-Pad1),1,1,7.3863e-16,0.00073863,0.0041,0.0008
/OUTA6,Net-(C8122-Pad1),1,1,4.96157e-16,0.000496157,0.0032,0.001
/OUTA6,Net-(C8132-Pad1),1,1,4.75384e-16,0.000475384,0.0046,0.0007
/OUTA6,Net-(C8142-Pad1),1,1,5.14712e-16,0.000514712,0.0085,0.0007
/OUTA6,Net-(C8152-Pad1),1,1,4.64282e-16,0.000464282,0.0046,0.0008
/OUTA6,Net-(C8162-Pad1),1,1,3.73636e-16,0.000373636,0.0083,0.0008
/OUTA6,Net-(C822-Pad1),1,1,9.09362e-16,0.000909362,0.006,0.0007
/OUTA6,Net-(C832-Pad1),1,1,7.99515e-16,0.000799515,0.0082,0.0007
/OUTA6,Net-(C842-Pad1),1,1,4.94404e-16,0.000494404,0.0045,0.0005
/OUTA6,Net-(C852-Pad1),1,1,7.97522e-16,0.000797522,0.0086,0.0016
/OUTA6,Net-(C862-Pad1),1,1,4.03724e-15,0.00403724,0.0054,0.0067
/OUTA6,Net-(C872-Pad1),1,1,8.39345e-16,0.000839345,0.0094,0.0007
/OUTA6,Net-(C882-Pad1),1,1,5.67747e-16,0.000567747,0.0096,0.0006
/OUTA6,Net-(C892-Pad1),1,1,6.20609e-16,0.000620609,0.0049,0.0008
/OUTA6,Net-(D101-B),1,2,5.42497e-16,0.000542497,0.0091,0.0015
/OUTA6,Net-(D101-G),1,2,5.92298e-16,0.000592298,0.0059,0.0012
/OUTA6,Net-(D101-R),1,2,5.7383e-16,0.00057383,0.0043,0.0007
/OUTA6,Net-(JP111-A),1,6,2.10121e-15,0.00210121,0.0084,0.0019
/OUTA6,Net-(U111-REF),1,9,1.9191e-15,0.0019191,0.0084,0.0029
/OUTA6,Net-(U121-ANT),1,2,5.08399e-16,0.000508399,0.0085,0.0009
/OUTA6,Net-(U31-SW),1,10,1.67877e-15,0.00167877,0.0083,0.0041
/OUTA6,Net-(U31-VOS),1,13,2.17637e-15,0.00217637,0.0056,0.0044
/OUTA6,Net-(U31-VSET),1,1,1.0744e-15,0.0010744,0.0104,0.0007
/OUTA6,Net-(U41-IN+),1,4,3.18056e-15,0.00318056,0.005,0.0019
/OUTA6,Net-(U41-IN-),1,5,4.98378e-15,0.00498378,0.0056,0.0022
/OUTA6,Net-(U93-D),1,10,9.64091e-16,0.000964091,0.0053,0.0033
/OUTA6,OBJ-1,1,3,9.67852e-16,0.000967852,0.0099,0.0012
/OUTA6,OBJ-2,1,1,5.60051e-16,0.000560051,0.0099,0.0005
/OUTA6,OBJ-3,1,1,5.55325e-16,0.000555325,0.0046,0.0007
/OUTA6,OBJ-4,1,12,5.55038e-15,0.00555038,0.006,0.0037
/OUTA6,OBJ-5,1,8,1.19679e-15,0.00119679,0.0104,0.0033
/OUTA6,unconnected-(H61-Pad6),1,3,9.07258e-16,0.000907258,0.0058,0.0011
/OUTA6,unconnected-(H61-Pad7),1,3,9.25092e-16,0.000925092,0.0102,0.0009
/OUTA6,unconnected-(H61-Pad8),1,3,8.88112e-16,0.000888112,0.0059,0.0011
/OUTA6,unconnected-(J51-SBU1-PadA8),1,2,4.29202e-16,0.000429202,0.006,0.001
/OUTA6,unconnected-(J51-SBU2-PadB8),1,2,4.20744e-16,0.000420744,0.01,0.0011
/OUTA6,unconnected-(SW11-C-Pad1),1,2,7.22833e-16,0.000722833,0.0058,0.0009
/OUTA6,unconnected-(U121-DCC-PadB3),1,1,1.50479e-16,0.000150479,0.0057,0.001
/OUTA6,unconnected-(U121-DCCH-PadAB2),1,1,1.62035e-16,0.000162035,0.0048,0.0008
/OUTA6,unconnected-(U121-DEC2-PadA18),1,1,1.43997e-16,0.000143997,0.0052,0.0008
/OUTA7,/OUTA8,1,1,9.4148e-16,0.00094148,0.0087,0.0008
/OUTA7,/OUTA9,1,1,4.54358e-16,0.000454358,0.0106,0.0007
/OUTA7,/P0.00{slash}XL1,1,10,1.13652e-14,0.0113652,0.0047,0.003
/OUTA7,/P0.01{slash}XL2,1,3,1.53408e-15,0.00153408,0.0059,0.0014
/OUTA7,/P0.02{slash}AIN0,1,1,2.16819e-16,0.000216819,0.0052,0.0008
/OUTA7,/P0.03{slash}AIN1,1,1,2.16948e-16,0.000216948,0.0086,0.0014
/OUTA7,/P0.04,1,11,1.01617e-14,0.0101617,0.0139,0.0037
/OUTA7,/P0.05,1,7,6.97755e-16,0.000697755,0.0082,0.0025
/OUTA7,/P0.06,1,1,4.90881e-16,0.000490881,0.0057,0.0007
/OUTA7,/P0.07,1,11,2.33488e-14,0.0233488,0.0048,0.0048
/OUTA7,/P0.08,1,1,2.41792e-16,0.000241792,0.0055,0.0009
/OUTA7,/P0.09{slash}NFC1,1,1,2.07903e-16,0.000207903,0.0046,0.0008
/OUTA7,/P0.10{slash}NFC2,1,1,2.06932e-16,0.000206932,0.0043,0.0008
/OUTA7,/P0.11,1,1,2.41054e-16,0.000241054,0.0046,0.0009
/OUTA7,/P0.12,1,1,2.44705e-16,0.000244705,0.0043,0.0007
/OUTA7,/P0.14,1,1,2.35469e-16,0.000235469,0.0042,0.0009
/OUTA7,/P0.16,1,1,2.32659e-16,0.000232659,0.005,0.0008
/OUTA7,/P0.19,1,1,2.27218e-16,0.000227218,0.0053,0.0008
/OUTA7,/P0.20,1,1,2.26909e-16,0.000226909,0.0057,0.0009
/OUTA7,/P0.21,1,1,2.24586e-16,0.000224586,0.0103,0.0008
/OUTA7,/P0.22,1,1,2.2427e-16,0.00022427,0.0044,0.0008
/OUTA7,/P0.23,1,1,2.22009e-16,0.000222009,0.0047,0.0033
/OUTA7,/P0.24,1,1,2.21687e-16,0.000221687,0.0092,0.0008
/OUTA7,/P0.25,1,1,2.19486e-16,0.000219486,0.008,0.0007
/OUTA7,/P0.26,1,10,9.57313e-15,0.00957313,0.0081,0.0047
/OUTA7,/P0.27,1,10,6.5092e-15,0.0065092,0.0048,0.003
/OUTA7,/P0.28{slash}AIN4,1,1,2.19254e-16,0.000219254,0.0041,0.0007
/OUTA7,/P0.29{slash}AIN5,1,1,2.19105e-16,0.000219105,0.0081,0.001
/OUTA7,/P0.30{slash}AIN6,1,1,2.21602e-16,0.000221602,0.0088,0.0007
/OUTA7,/P0.31{slash}AIN7,1,1,2.21431e-16,0.000221431,0.0049,0.0007
/OUTA7,/P1.00,1,1,2.19159e-16,0.000219159,0.0049,0.0008
/OUTA7,/P1.01,1,1,2.14438e-16,0.000214438,0.0049,0.0015
/OUTA7,/P1.02,1,18,1.70156e-14,0.0170156,0.0084,0.012
/OUTA7,/P1.05,1,1,2.12557e-16,0.000212557,0.0051,0.0009
/OUTA7,/P1.06,1,1,2.09803e-16,0.000209803,0.0053,0.001
/OUTA7,/P1.08,1,7,8.76961e-16,0.000876961,0.0056,0.0022
/OUTA7,/P1.09,1,1,6.46304e-16,0.000646304,0.0069,0.0009
/OUTA7,/P1.10,1,1,2.08067e-16,0.000208067,0.0094,0.0008
/OUTA7,/P1.11,1,1,2.10273e-16,0.000210273,0.0042,0.0008
/OUTA7,/P1.12,1,1,2.12459e-16,0.000212459,0.0041,0.0008
/OUTA7,/P1.13,1,1,2.12366e-16,0.000212366,0.0045,0.0011
/OUTA7,/P1.14,1,1,2.14683e-16,0.000214683,0.0126,0.0008
/OUTA7,/P1.15,1,1,2.14573e-16,0.000214573,0.0069,0.0007
/OUTA7,/RF,1,6,1.32962e-15,0.00132962,0.0073,0.002
/OUTA7,/S0,1,10,1.41391e-14,0.0141391,0.0081,0.0034
/OUTA7,/S1,1,13,1.54417e-14,0.0154417,0.0053,0.004
/OUTA7,/S2,1,10,2.06243e-14,0.0206243,0.0075,0.0023
/OUTA7,/S3,1,11,5.09797e-15,0.00509797,0.0072,0.0032
/OUTA7,/SGND,1,42,6.2553e-14,0.062553,0.0241,0.0339
/OUTA7,/SGND_ADC,1,4,6.81578e-15,0.00681578,0.009,0.0018
/OUTA7,/SGND_BUF,1,5,4.6295e-15,0.0046295,0.0136,0.0014
/OUTA7,/SGND_O,1,8,3.11241e-15,0.00311241,0.005,0.0052
/OUTA7,/SIG1,1,15,4.0072e-15,0.0040072,0.005,0.0052
/OUTA7,/SIG10,1,15,6.23418e-15,0.00623418,0.0066,0.005
/OUTA7,/SIG11,1,15,8.58731e-15,0.00858731,0.0051,0.0041
/OUTA7,/SIG12,1,15,6.044e-15,0.006044,0.0053,0.0039
/OUTA7,/SIG13,1,15,3.10684e-15,0.00310684,0.0173,0.0046
/OUTA7,/SIG14,1,15,3.90823e-15,0.00390823,0.0077,0.0037
/OUTA7,/SIG15,1,15,4.33096e-15,0.00433096,0.0047,0.0037
/OUTA7,/SIG16,1,15,3.8598e-15,0.0038598,0.0062,0.0043
/OUTA7,/SIG2,1,15,6.43532e-15,0.00643532,0.0051,0.0042
/OUTA7,/SIG3,1,15,9.13562e-15,0.00913562,0.0081,0.0033
/OUTA7,/SIG4,1,15,6.22614e-15,0.00622614,0.0039,0.0044
/OUTA7,/SIG5,1,15,4.46812e-15,0.00446812,0.0067,0.0031
/OUTA7,/SIG6,1,15,9.14836e-15,0.00914836,0.0037,0.0038
/OUTA7,/SIG7,1,15,-6.86236e-14,-0.0686236,0.0042,0.003
/OUTA7,/SIG8,1,15,8.57673e-15,0.00857673,0.0054,0.0038
/OUTA7,/SIG9,1,15,3.95697e-15,0.00395697,0.0044,0.0033
/OUTA7,/SWDCLK,1,1,6.39091e-16,0.000639091,0.0046,0.0007
/OUTA7,/SWDCLK_IN,1,4,1.94465e-15,0.00194465,0.0039,0.0021
/OUTA7,/SWDIO,1,1,6.38939e-16,0.000638939,0.0054,0.0008
/OUTA7,/SWDIO_IN,1,7,2.78295e-15,0.00278295,0.0046,0.002
/OUTA7,/TP1,1,1,7.08492e-16,0.000708492,0.0039,0.0006
/OUTA7,/TP2,1,7,2.32838e-15,0.00232838,0.0066,0.0019
/OUTA7,/TP3,1,2,1.01281e-15,0.00101281,0.005,0.001
/OUTA7,/USB_DN,1,12,5.99786e-15,0.00599786,0.0039,0.0034
/OUTA7,/USB_DP,1,12,6.20104e-15,0.00620104,0.0059,0.0035
/OUTA7,/VBAT,1,25,2.12134e-15,0.00212134,0.0067,0.0134
/OUTA7,/VBUS,1,21,4.58903e-15,0.00458903,0.0049,0.0075
/OUTA7,/VREF,1,4,2.72716e-15,0.00272716,0.0047,0.0014
/OUTA7,/Vin,1,12,1.11745e-15,0.00111745,0.0037,0.0038
/OUTA7,/Vin_B,1,10,2.68257e-15,0.00268257,0.0047,0.0027
/OUTA7,/Vout_1V8,1,135,5.33765e-14,0.0533765,0.1192,0.7159
/OUTA7,/Vout_3V3,1,1590,7.4771e-14,0.074771,8.6469,93.5806
/OUTA7,/XC1,1,11,9.79974e-15,0.00979974,0.9363,0.0105
/OUTA7,/XC2,1,11,8.91314e-15,0.00891314,0.0063,0.003
/OUTA7,/nRESET,1,8,1.06263e-15,0.00106263,0.0061,0.0032
/OUTA7,/nRESET_IN,1,22,3.18804e-15,0.00318804,0.0052,0.0135
/OUTA7,/out_5V,1,10,4.69616e-15,0.00469616,0.0046,0.0028
/OUTA7,GND,1,6014,6.25565e-14,0.0625565,44.0631,1832.51
/OUTA7,MUX_OUT,1,8,5.16189e-15,0.00516189,0.9083,0.0123
/OUTA7,N/C,1,10,1.81299e-15,0.00181299,0.0065,0.0077
/OUTA7,Net-(C44-Pad1),1,10,4.65709e-16,0.000465709,0.0053,0.0027
/OUTA7,Net-(C8102-Pad1),1,1,8.86736e-16,0.000886736,0.0053,0.0011
/OUTA7,Net-(C8112-Pad1),1,1,9.75125e-16,0.000975125,0.0046,0.0037
/OUTA7,Net-(C812-Pad1),1,1,4.92008e-16,0.000492008,0.0042,0.0008
/OUTA7,Net-(C8122-Pad1),1,1,7.53073e-16,0.000753073,0.0042,0.0007
/OUTA7,Net-(C8132-Pad1),1,1,3.75015e-16,0.000375015,0.0047,0.0007
/OUTA7,Net-(C8142-Pad1),1,1,4.67985e-16,0.000467985,0.005,0.0007
/OUTA7,Net-(C8152-Pad1),1,1,4.78996e-16,0.000478996,0.0048,0.0006
/OUTA7,Net-(C8162-Pad1),1,1,4.47453e-16,0.000447453,0.0051,0.0011
/OUTA7,Net-(C822-Pad1),1,1,7.85869e-16,0.000785869,0.0082,0.0007
/OUTA7,Net-(C832-Pad1),1,1,1.04983e-15,0.00104983,0.0046,0.0006
/OUTA7,Net-(C842-Pad1),1,1,8.04868e-16,0.000804868,0.0043,0.0007
/OUTA7,Net-(C852-Pad1),1,1,4.55403e-16,0.000455403,0.0044,0.0008
/OUTA7,Net-(C862-Pad1),1,1,8.39345e-16,0.000839345,0.0043,0.0006
/OUTA7,Net-(C872-Pad1),1,1,4.03724e-15,0.00403724,0.0046,0.0029
/OUTA7,Net-(C882-Pad1),1,1,1.21431e-15,0.00121431,0.0042,0.0007
/OUTA7,Net-(C892-Pad1),1,1,4.09179e-16,0.000409179,0.0048,0.0009
/OUTA7,Net-(D101-B),1,2,6.17285e-16,0.000617285,0.0045,0.0012
/OUTA7,Net-(D101-G),1,2,6.84427e-16,0.000684427,0.0056,0.0025
/OUTA7,Net-(D101-R),1,2,6.65045e-16,0.000665045,0.0053,0.0023
/OUTA7,Net-(JP111-A),1,6,7.00425e-15,0.00700425,0.0062,0.0029
/OUTA7,Net-(U111-REF),1,9,3.61319e-15,0.00361319,0.0064,0.0034
/OUTA7,Net-(U121-ANT),1,2,7.1149e-16,0.00071149,0.0062,0.0017
/OUTA7,Net-(U31-SW),1,10,8.3328e-16,0.00083328,0.0061,0.0038
/OUTA7,Net-(U31-VOS),1,13,1.12623e-15,0.00112623,0.0098,0.0048
/OUTA7,Net-(U31-VSET),1,1,5.24185e-16,0.000524185,0.0059,0.0009
/OUTA7,Net-(U41-IN+),1,4,1.46535e-15,0.00146535,0.0049,0.0018
/OUTA7,Net-(U41-IN-),1,5,1.9707e-15,0.0019707,0.0067,0.0027
/OUTA7,Net-(U93-D),1,10,1.23215e-15,0.00123215,0.0082,0.0031
/OUTA7,OBJ-1,1,3,9.5634e-16,0.00095634,0.0064,0.0019
/OUTA7,OBJ-2,1,1,1.58828e-15,0.00158828,0.006,0.001
/OUTA7,OBJ-3,1,1,1.46669e-15,0.00146669,0.0092,0.0009
/OUTA7,OBJ-4,1,12,6.02815e-15,0.00602815,0.0056,0.0032
/OUTA7,OBJ-5,1,8,7.68035e-16,0.000768035,0.0098,0.0038
/OUTA7,unconnected-(H61-Pad6),1,3,1.12825e-15,0.00112825,0.0053,0.0011
/OUTA7,unconnected-(H61-Pad7),1,3,1.08527e-15,0.00108527,0.0092,0.001
/OUTA7,unconnected-(H61-Pad8),1,3,1.09359e-15,0.00109359,0.0093,0.0012
/OUTA7,unconnected-(J51-SBU1-PadA8),1,2,4.35856e-16,0.000435856,0.0102,0.0017
/OUTA7,unconnected-(J51-SBU2-PadB8),1,2,4.45633e-16,0.000445633,0.0094,0.0016
/OUTA7,unconnected-(SW11-C-Pad1),1,2,4.5471e-16,0.00045471,0.0091,0.0014
/OUTA7,unconnected-(U121-DCC-PadB3),1,1,2.28904e-16,0.000228904,0.0057,0.0007
/OUTA7,unconnected-(U121-DCCH-PadAB2),1,1,2.45151e-16,0.000245151,0.0093,0.0012
/OUTA7,unconnected-(U121-DEC2-PadA18),1,1,2.10198e-16,0.000210198,0.005,0.0007
/OUTA8,/OUTA9,1,1,3.17345e-16,0.000317345,0.009,0.0005
/OUTA8,/P0.00{slash}XL1,1,10,8.27808e-15,0.00827808,0.0111,0.0028
/OUTA8,/P0.01{slash}XL2,1,3,1.55776e-15,0.00155776,0.0086,0.0009
/OUTA8,/P0.02{slash}AIN0,1,1,2.26568e-16,0.000226568,0.008,0.0007
/OUTA8,/P0.03{slash}AIN1,1,1,2.244e-16,0.0002244,0.0059,0.0015
/OUTA8,/P0.04,1,11,7.75567e-15,0.00775567,0.0099,0.004
/OUTA8,/P0.05,1,7,6.88886e-16,0.000688886,0.0059,0.0019
/OUTA8,/P0.06,1,1,4.81395e-16,0.000481395,0.0078,0.0009
/OUTA8,/P0.07,1,11,2.06541e-14,0.0206541,0.0071,0.0038
/OUTA8,/P0.08,1,1,2.36276e-16,0.000236276,0.0097,0.0007
/OUTA8,/P0.09{slash}NFC1,1,1,2.04723e-16,0.000204723,0.0087,0.0006
/OUTA8,/P0.10{slash}NFC2,1,1,2.05473e-16,0.000205473,0.0089,0.0006
/OUTA8,/P0.11,1,1,2.31691e-16,0.000231691,0.0094,0.0006
/OUTA8,/P0.12,1,1,2.33819e-16,0.000233819,0.0096,0.0005
/OUTA8,/P0.14,1,1,2.18696e-16,0.000218696,0.0054,0.0006
/OUTA8,/P0.16,1,1,2.16318e-16,0.000216318,0.0062,0.0009
/OUTA8,/P0.19,1,1,2.117e-16,0.0002117,0.005,0.0006
/OUTA8,/P0.20,1,1,2.09568e-16,0.000209568,0.0045,0.0006
/OUTA8,/P0.21,1,1,2.09456e-16,0.000209456,0.006,0.0015
/OUTA8,/P0.22,1,1,2.07377e-16,0.000207377,0.0061,0.0008
/OUTA8,/P0.23,1,1,2.07256e-16,0.000207256,0.0085,0.0007
/OUTA8,/P0.24,1,1,2.05227e-16,0.000205227,0.0105,0.0006
/OUTA8,/P0.25,1,1,2.05096e-16,0.000205096,0.0055,0.0007
/OUTA8,/P0.26,1,10,7.78946e-15,0.00778946,0.0064,0.0031
/OUTA8,/P0.27,1,10,4.7757e-15,0.0047757,0.0052,0.0028
/OUTA8,/P0.28{slash}AIN4,1,1,2.27094e-16,0.000227094,0.0087,0.0008
/OUTA8,/P0.29{slash}AIN5,1,1,2.29322e-16,0.000229322,0.0085,0.0007
/OUTA8,/P0.30{slash}AIN6,1,1,2.29849e-16,0.000229849,0.0107,0.0018
/OUTA8,/P0.31{slash}AIN7,1,1,2.32141e-16,0.000232141,0.0082,0.0007
/OUTA8,/P1.00,1,1,2.03117e-16,0.000203117,0.0046,0.0006
/OUTA8,/P1.01,1,1,2.03237e-16,0.000203237,0.0076,0.0005
/OUTA8,/P1.02,1,18,1.66452e-14,0.0166452,0.0089,0.0105
/OUTA8,/P1.05,1,1,2.04923e-16,0.000204923,0.0083,0.0007
/OUTA8,/P1.06,1,1,2.0317e-16,0.00020317,0.008,0.0006
/OUTA8,/P1.08,1,7,8.31773e-16,0.000831773,0.0087,0.0021
/OUTA8,/P1.09,1,1,6.10265e-16,0.000610265,0.004,0.0008
/OUTA8,/P1.10,1,1,2.16155e-16,0.000216155,0.008,0.0007
/OUTA8,/P1.11,1,1,2.16674e-16,0.000216674,0.0081,0.0007
/OUTA8,/P1.12,1,1,2.19192e-16,0.000219192,0.0084,0.0005
/OUTA8,/P1.13,1,1,2.21244e-16,0.000221244,0.0112,0.0006
/OUTA8,/P1.14,1,1,2.21767e-16,0.000221767,0.0048,0.0006
/OUTA8,/P1.15,1,1,2.23876e-16,0.000223876,0.0075,0.0006
/OUTA8,/RF,1,6,1.31667e-15,0.00131667,0.0088,0.0017
/OUTA8,/S0,1,10,9.50815e-15,0.00950815,0.0124,0.0031
/OUTA8,/S1,1,13,5.3858e-15,0.0053858,0.0085,0.0037
/OUTA8,/S2,1,10,5.36769e-15,0.00536769,0.0089,0.0024
/OUTA8,/S3,1,11,4.527e-15,0.004527,0.0073,0.0031
/OUTA8,/SGND,1,42,1.83067e-14,0.0183067,0.0211,0.0291
/OUTA8,/SGND_ADC,1,4,1.84018e-15,0.00184018,0.0052,0.0016
/OUTA8,/SGND_BUF,1,5,1.4566e-15,0.0014566,0.0085,0.0014
/OUTA8,/SGND_O,1,8,1.49256e-15,0.00149256,0.0083,0.0021
/OUTA8,/SIG1,1,15,2.74115e-15,0.00274115,0.0079,0.0039
